customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
id7229,Male,0,No,No,50,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),43.2841196106,6547.7,No
id7230,Female,0,Yes,No,36,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.0534084848,1169.35,No
id7231,Female,0,No,Yes,43,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),77.4590250644,2640.55,No
id7233,Female,0,Yes,No,30,No,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,73.6523723607,8543.25,No
id7234,Male,1,Yes,No,16,No,Yes,DSL,No,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,51.1570641288,934.1,No
id7235,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,92.9747834626,2799.0,No
id7236,Female,0,Yes,No,50,Yes,No,DSL,No internet service,No,No,Yes,No internet service,Yes,One year,No,Mailed check,81.3874720169,5611.7,No
id7237,Female,0,Yes,Yes,38,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),76.2400811023,438.05,No
id7238,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,70.9426685742,1531.4,No
id7239,Female,0,No,No,55,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,Yes,Electronic check,71.5485857313,217.1,No
id7240,Female,0,No,Yes,10,No,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),40.4249161557,446.05,No
id7241,Female,0,No,No,22,No,No phone service,No,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,67.8509423515,2497.2,No
id7243,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),65.3628576573,324.8,No
id7244,Female,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,72.3472107726,6463.15,No
id7245,Male,0,Yes,Yes,22,No,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),112.1302463565,45.4,No
id7246,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.419416974,7882.5,No
id7247,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),84.6735871124,3795.45,No
id7248,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,78.0405421354,2062.15,No
id7249,Female,0,No,No,31,Yes,No,No,No,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,70.3189455133,3590.2,No
id7250,Male,0,No,No,21,Yes,No,No,No,No internet service,No,No,No,No,One year,No,Mailed check,86.4882420067,6595.9,No
id7251,Female,0,No,No,27,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.3762430423,1336.9,No
id7252,Female,0,Yes,No,26,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),67.3865114779,301.9,No
id7253,Female,0,Yes,No,37,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.9620917076,5860.7,No
id7254,Male,0,Yes,No,36,Yes,No,DSL,Yes,No,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),62.8859381651,4748.7,No
id7255,Male,0,No,No,24,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,No,Electronic check,74.9795172442,973.65,No
id7256,Male,0,Yes,No,33,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.1221182595,2281.6,No
id7257,Female,0,No,No,16,No,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),74.0102939557,1457.25,No
id7258,Male,0,No,No,41,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,58.0992652898,451.55,No
id7259,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,84.8370287293,525.0,No
id7260,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.02823524,76.95,No
id7261,Male,0,No,No,15,Yes,No,No,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,39.3123306069,92.5,Yes
id7262,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),72.5744498281,780.1,No
id7263,Male,0,Yes,No,33,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),54.5679122214,1775.8,No
id7264,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,87.6216619119,1742.75,No
id7265,Female,1,No,No,0,No,No,DSL,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,97.5467912956,313.4,No
id7266,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,One year,Yes,Mailed check,62.3424704447,461.7,No
id7267,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),71.5374262877,157.65,No
id7268,Male,1,No,No,33,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.0498983578,329.95,No
id7269,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,One year,No,Electronic check,45.9497180855,4707.85,No
id7270,Female,1,No,Yes,18,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,89.3866642832,1259.35,No
id7271,Female,0,Yes,No,45,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),56.6292047286,910.45,No
id7272,Male,0,No,Yes,40,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,57.6106627592,3906.7,No
id7273,Male,0,No,Yes,26,Yes,Yes,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,64.4371865253,540.05,No
id7274,Female,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,64.045748137,3635.15,No
id7275,Female,1,Yes,Yes,25,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,44.5151974124,244.85,No
id7276,Female,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),51.4352273489,6129.65,No
id7277,Male,0,Yes,No,56,No,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,97.2735828537,139.4,No
id7278,Female,0,Yes,Yes,38,Yes,No,No,No,No,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),57.7242447788,519.15,No
id7279,Female,0,Yes,No,28,Yes,No,DSL,No,No,No,No,No internet service,Yes,One year,No,Electronic check,82.6547136381,2044.75,No
id7280,Female,0,No,Yes,31,Yes,No,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,50.542989021,1781.35,No
id7281,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,46.7012810961,820.5,No
id7282,Male,0,Yes,No,42,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.9814702455,79.35,No
id7283,Female,0,Yes,No,40,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,41.5344991223,209.1,No
id7284,Female,0,Yes,Yes,17,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Mailed check,66.7321398532,74.95,No
id7285,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),68.9569281722,20.2,No
id7286,Female,0,Yes,Yes,23,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),55.9755716987,108.65,No
id7287,Male,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),43.8092795499,4364.1,No
id7288,Female,0,Yes,No,24,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,75.7013502973,3886.05,No
id7289,Female,0,Yes,No,33,Yes,No,No,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.6117062384,74.7,No
id7290,Female,0,No,Yes,29,Yes,No,No,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,75.6361800097,5430.65,No
id7291,Male,0,Yes,No,41,No,Yes,No,No,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),60.2308327738,7279.35,No
id7292,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),67.063634977,215.8,No
id7293,Male,1,No,No,43,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),40.4329717255,4543.95,No
id7294,Female,1,No,No,27,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,80.7191730613,3187.65,No
id7295,Female,0,No,No,25,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Two year,No,Credit card (automatic),64.2726102967,978.6,No
id7296,Male,0,No,No,25,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),66.2919413887,5289.05,No
id7297,Female,0,No,No,12,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,50.7324868931,720.05,No
id7298,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,60.2772776017,2339.3,No
id7299,Female,1,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,86.8874909974,788.05,Yes
id7300,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,83.3935872484,6880.85,No
id7301,Male,1,No,No,44,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,46.0640117856,1686.85,No
id7302,Female,0,No,No,37,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,Yes,One year,No,Electronic check,72.5228864679,19.7,No
id7303,Male,0,No,No,34,No,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,72.3405286022,8337.45,No
id7305,Male,0,No,No,46,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,88.1653746469,1270.25,No
id7307,Male,1,Yes,No,7,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),105.3018023425,2409.9,No
id7308,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Two year,No,Mailed check,76.2594087321,24.0,No
id7309,Male,0,No,No,50,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),60.2003694629,6139.5,No
id7310,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),56.6923724633,936.85,No
id7311,Female,0,No,Yes,1,No,Yes,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,64.9718557761,692.55,No
id7312,Male,0,Yes,No,41,No,No,No,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.4139324908,4741.45,No
id7313,Female,1,No,No,28,Yes,Yes,No,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,74.6873760043,819.95,No
id7314,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.4987479968,2368.4,No
id7315,Male,0,Yes,No,47,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),70.4347399875,4872.45,No
id7316,Male,0,No,No,22,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),24.0274332893,166.3,Yes
id7317,Male,0,No,No,35,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,82.1956839934,407.05,No
id7318,Male,1,No,Yes,19,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,76.2746041659,2799.0,No
id7319,Female,1,Yes,No,32,Yes,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,82.2514906057,475.2,No
id7320,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.583417988,3581.4,No
id7321,Male,0,Yes,Yes,44,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),85.7838836331,2483.65,No
id7322,Female,0,Yes,No,44,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,57.9275074632,69.9,Yes
id7323,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.2264306716,267.0,No
id7324,Male,0,No,No,42,No,Yes,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),78.9348817902,6786.1,No
id7325,Female,1,Yes,Yes,30,No,Yes,No,No internet service,No,No,No internet service,No internet service,No,Two year,No,Electronic check,62.3170337426,255.35,No
id7326,Male,0,No,No,18,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No,One year,No,Mailed check,55.3399186388,7491.75,No
id7327,Male,0,Yes,No,29,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),83.6734228763,1108.8,No
id7328,Female,1,No,No,41,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Electronic check,59.9248075654,1952.25,No
id7329,Female,0,No,No,20,Yes,No,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.7409041667,186.3,No
id7330,Male,0,No,No,28,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),80.2224081902,546.95,No
id7331,Male,0,Yes,No,34,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.7970126939,1121.05,No
id7332,Male,0,No,No,46,Yes,Yes,No,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),73.8523261241,646.05,No
id7333,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Mailed check,41.4722525222,1540.05,No
id7334,Female,0,Yes,No,20,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,58.980667013,7611.55,No
id7335,Female,1,Yes,No,27,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.2397037565,5376.4,No
id7336,Female,0,Yes,No,40,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),37.0485063199,527.9,No
id7338,Male,0,No,No,12,No,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,65.9627138618,678.8,No
id7339,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,80.9163342067,4920.8,No
id7340,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,69.2050250033,601.6,No
id7341,Male,0,No,No,43,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,48.9976085312,2265.25,No
id7343,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),80.5166075637,2845.15,No
id7344,Female,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),76.3399385941,1929.95,No
id7345,Female,0,Yes,Yes,36,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,97.8184949078,3784.0,No
id7346,Female,0,No,No,18,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.9137371051,5031.85,Yes
id7347,Male,0,Yes,No,43,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,71.5965106071,1269.55,No
id7348,Female,0,No,No,41,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,One year,No,Mailed check,61.0649896647,208.0,No
id7349,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.8617261712,1067.05,No
id7350,Male,0,Yes,No,23,Yes,No,No,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),64.2566601289,3066.45,No
id7351,Female,0,No,No,27,No,Yes,DSL,No internet service,No,No,No,No,Yes,One year,No,Mailed check,62.3063882362,2066.0,No
id7352,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,71.0754602215,151.3,No
id7353,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),90.6314284061,385.55,No
id7354,Male,1,Yes,No,31,Yes,No phone service,DSL,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,58.4481371011,7922.75,No
id7355,Female,0,Yes,No,27,Yes,No,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),106.9754390669,2209.15,No
id7356,Male,0,Yes,Yes,18,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.3117575567,6885.75,No
id7357,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.2946809313,2215.0,No
id7358,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,70.193881859,7251.9,No
id7359,Female,0,Yes,No,21,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,Yes,Two year,No,Mailed check,53.7954765509,71.2,No
id7360,Male,1,Yes,No,33,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,64.3355114891,1350.15,No
id7361,Male,0,Yes,Yes,18,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),74.5037899291,966.55,No
id7362,Female,0,Yes,Yes,25,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,74.8035069306,6185.15,No
id7363,Female,0,No,Yes,30,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),94.8473631383,1537.9,No
id7364,Female,0,Yes,No,40,Yes,Yes,No,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,47.9934445861,4193.4,No
id7365,Male,0,No,No,38,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,77.5440990831,8672.45,No
id7366,Male,0,No,Yes,40,Yes,No,No,No,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,45.4153798133,438.05,No
id7367,Female,0,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,70.8567272404,5979.7,No
id7368,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.9282583851,5969.85,No
id7369,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.0778311713,19.6,No
id7370,Female,0,No,No,29,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,79.3549975468,3403.4,No
id7371,Male,0,No,No,31,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,77.361231195,1679.65,No
